ID,MA_KEHOACH,MA_HOPDONG_TINDUNG,SODU_DAUKI,SO_KY,NGAY_DAUKI,NGAY_CUOIKY,SONGAY_TINHLAI,LAISUAT,GOC_PHAITRA,LAI_PHAITRA,TONG_TIEN
1762,KH-CTRA009801-106,CTRA009801,18083333345,106,2030-02-11,2030-03-10,28,14.35,241111111,199065297,440176408
1763,KH-CTRA009801-107,CTRA009801,17842222234,107,2030-03-11,2030-04-10,31,14.35,241111111,217455139,458566250
1764,KH-CTRA009801-108,CTRA009801,17601111123,108,2030-04-11,2030-05-10,30,14.35,241111111,207596667,448707778
1765,KH-CTRA009801-109,CTRA009801,17360000012,109,2030-05-11,2030-06-10,31,14.35,241111111,211577973,452689084
1766,KH-CTRA009801-110,CTRA009801,17118888901,110,2030-06-11,2030-07-10,30,14.35,241111111,201909087,443020198
1767,KH-CTRA009801-111,CTRA009801,16877777790,111,2030-07-11,2030-08-10,31,14.35,241111111,205700807,446811918
1768,KH-CTRA009801-112,CTRA009801,16636666679,112,2030-08-11,2030-09-10,31,14.35,241111111,202762224,443873335
1769,KH-CTRA009801-113,CTRA009801,16395555568,113,2030-09-11,2030-10-10,30,14.35,241111111,193377717,434488828
1770,KH-CTRA009801-114,CTRA009801,16154444457,114,2030-10-11,2030-11-10,31,14.35,241111111,196885058,437996169
1771,KH-CTRA009801-115,CTRA009801,15913333346,115,2030-11-11,2030-12-10,30,14.35,241111111,187690137,428801248
1772,KH-CTRA009801-116,CTRA009801,15672222235,116,2030-12-11,2031-01-10,31,14.35,241111111,191007892,432119003
1773,KH-CTRA009801-117,CTRA009801,15431111124,117,2031-01-11,2031-02-10,31,14.35,241111111,188069309,429180420
1774,KH-CTRA009801-118,CTRA009801,15190000013,118,2031-02-11,2031-03-10,28,14.35,241111111,167214849,408325960
1775,KH-CTRA009801-119,CTRA009801,14948888902,119,2031-03-11,2031-04-10,31,14.35,241111111,182192143,423303254
1776,KH-CTRA009801-120,CTRA009801,14707777791,120,2031-04-11,2031-05-10,30,14.35,241111111,173471187,414582298
1777,KH-CTRA009801-121,CTRA009801,14466666680,121,2031-05-11,2031-06-10,31,14.35,241111111,176314977,417426088
1778,KH-CTRA009801-122,CTRA009801,14225555569,122,2031-06-11,2031-07-10,30,14.35,241111111,167783607,408894718
1779,KH-CTRA009801-123,CTRA009801,13984444458,123,2031-07-11,2031-08-10,31,14.35,241111111,170437811,411548922
1780,KH-CTRA009801-124,CTRA009801,13743333347,124,2031-08-11,2031-09-10,31,14.35,241111111,167499228,408610339
1781,KH-CTRA009801-125,CTRA009801,13502222236,125,2031-09-11,2031-10-10,30,14.35,241111111,159252238,400363349
1782,KH-CTRA009801-126,CTRA009801,13261111125,126,2031-10-11,2031-11-10,31,14.35,241111111,161622063,402733174
1783,KH-CTRA009801-127,CTRA009801,13020000014,127,2031-11-11,2031-12-10,30,14.35,241111111,153564658,394675769
1784,KH-CTRA009801-128,CTRA009801,12778888903,128,2031-12-11,2032-01-10,31,14.35,241111111,155744897,396856008
1785,KH-CTRA009801-129,CTRA009801,12537777792,129,2032-01-11,2032-02-10,31,14.35,241111111,152806314,393917425
1786,KH-CTRA009801-130,CTRA009801,12296666681,130,2032-02-11,2032-03-10,29,14.35,241111111,140198845,381309956
1787,KH-CTRA009801-131,CTRA009801,12055555570,131,2032-03-11,2032-04-10,31,14.35,241111111,146929148,388040259
1788,KH-CTRA009801-132,CTRA009801,11814444459,132,2032-04-11,2032-05-10,30,14.35,241111111,139345708,380456819
1789,KH-CTRA009801-133,CTRA009801,11573333348,133,2032-05-11,2032-06-10,31,14.35,241111111,141051982,382163093
1790,KH-CTRA009801-134,CTRA009801,11332222237,134,2032-06-11,2032-07-10,30,14.35,241111111,133658128,374769239
1791,KH-CTRA009801-135,CTRA009801,11091111126,135,2032-07-11,2032-08-10,31,14.35,241111111,135174816,376285927
1792,KH-CTRA009801-136,CTRA009801,10850000015,136,2032-08-11,2032-09-10,31,14.35,241111111,132236233,373347344
1793,KH-CTRA009801-137,CTRA009801,10608888904,137,2032-09-11,2032-10-10,30,14.35,241111111,125126758,366237869
1794,KH-CTRA009801-138,CTRA009801,10367777793,138,2032-10-11,2032-11-10,31,14.35,241111111,126359067,367470178
1795,KH-CTRA009801-139,CTRA009801,10126666682,139,2032-11-11,2032-12-10,30,14.35,241111111,119439178,360550289
1796,KH-CTRA009801-140,CTRA009801,9885555571,140,2032-12-11,2033-01-10,31,14.35,241111111,120481901,361593012
1797,KH-CTRA009801-141,CTRA009801,9644444460,141,2033-01-11,2033-02-10,31,14.35,241111111,117543318,358654429
1798,KH-CTRA009801-142,CTRA009801,9403333349,142,2033-02-11,2033-03-10,28,14.35,241111111,103513955,344625066
1799,KH-CTRA009801-143,CTRA009801,9162222238,143,2033-03-11,2033-04-10,31,14.35,241111111,111666152,352777263
1800,KH-CTRA009801-144,CTRA009801,8921111127,144,2033-04-11,2033-05-10,30,14.35,241111111,105220228,346331339
1801,KH-CTRA009801-145,CTRA009801,8680000016,145,2033-05-11,2033-06-10,31,14.35,241111111,105788986,346900097
1802,KH-CTRA009801-146,CTRA009801,8438888905,146,2033-06-11,2033-07-10,30,14.35,241111111,99532649,340643760
1803,KH-CTRA009801-147,CTRA009801,8197777794,147,2033-07-11,2033-08-10,31,14.35,241111111,99911821,341022932
1804,KH-CTRA009801-148,CTRA009801,7956666683,148,2033-08-11,2033-09-10,31,14.35,241111111,96973238,338084349
1805,KH-CTRA009801-149,CTRA009801,7715555572,149,2033-09-11,2033-10-10,30,14.35,241111111,91001279,332112390
1806,KH-CTRA009801-150,CTRA009801,7474444461,150,2033-10-11,2033-11-10,31,14.35,241111111,91096072,332207183
1807,KH-CTRA009801-151,CTRA009801,7233333350,151,2033-11-11,2033-12-10,30,14.35,241111111,85313699,326424810
1808,KH-CTRA009801-152,CTRA009801,6992222239,152,2033-12-11,2034-01-10,31,14.35,241111111,85218906,326330017
1809,KH-CTRA009801-153,CTRA009801,6751111128,153,2034-01-11,2034-02-10,31,14.35,241111111,82280323,323391434
1810,KH-CTRA009801-154,CTRA009801,6510000017,154,2034-02-11,2034-03-10,28,14.35,241111111,71663507,312774618
1811,KH-CTRA009801-155,CTRA009801,6268888906,155,2034-03-11,2034-04-10,31,14.35,241111111,76403157,317514268
1812,KH-CTRA009801-156,CTRA009801,6027777795,156,2034-04-11,2034-05-10,30,14.35,241111111,71094749,312205860
1813,KH-CTRA009801-157,CTRA009801,5786666684,157,2034-05-11,2034-06-10,31,14.35,241111111,70525991,311637102
1814,KH-CTRA009801-158,CTRA009801,5545555573,158,2034-06-11,2034-07-10,30,14.35,241111111,65407169,306518280
1815,KH-CTRA009801-159,CTRA009801,5304444462,159,2034-07-11,2034-08-10,31,14.35,241111111,64648825,305759936
1816,KH-CTRA009801-160,CTRA009801,5063333351,160,2034-08-11,2034-09-10,31,14.35,241111111,61710242,302821353
1817,KH-CTRA009801-161,CTRA009801,4822222240,161,2034-09-11,2034-10-10,30,14.35,241111111,56875799,297986910
1818,KH-CTRA009801-162,CTRA009801,4581111129,162,2034-10-11,2034-11-10,31,14.35,241111111,55833076,296944187
1819,KH-CTRA009801-163,CTRA009801,4340000018,163,2034-11-11,2034-12-10,30,14.35,241111111,51188219,292299330
1820,KH-CTRA009801-164,CTRA009801,4098888907,164,2034-12-11,2035-01-10,31,14.35,241111111,49955910,291067021
1821,KH-CTRA009801-165,CTRA009801,3857777796,165,2035-01-11,2035-02-10,31,14.35,241111111,47017327,288128438
1822,KH-CTRA009801-166,CTRA009801,3616666685,166,2035-02-11,2035-03-10,28,14.35,241111111,39813060,280924171
1823,KH-CTRA009801-167,CTRA009801,3375555574,167,2035-03-11,2035-04-10,31,14.35,241111111,41140162,282251273
1824,KH-CTRA009801-168,CTRA009801,3134444463,168,2035-04-11,2035-05-10,30,14.35,241111111,36969270,278080381
1825,KH-CTRA009801-169,CTRA009801,2893333352,169,2035-05-11,2035-06-10,31,14.35,241111111,35262996,276374107
1826,KH-CTRA009801-170,CTRA009801,2652222241,170,2035-06-11,2035-07-10,30,14.35,241111111,31281690,272392801
1827,KH-CTRA009801-171,CTRA009801,2411111130,171,2035-07-11,2035-08-10,31,14.35,241111111,29385830,270496941
1828,KH-CTRA009801-172,CTRA009801,2170000019,172,2035-08-11,2035-09-10,31,14.35,241111111,26447247,267558358
1829,KH-CTRA009801-173,CTRA009801,1928888908,173,2035-09-11,2035-10-10,30,14.35,241111111,22750320,263861431
1830,KH-CTRA009801-174,CTRA009801,1687777797,174,2035-10-11,2035-11-10,31,14.35,241111111,20570081,261681192
1831,KH-CTRA009801-175,CTRA009801,1446666686,175,2035-11-11,2035-12-10,30,14.35,241111111,17062740,258173851
1832,KH-CTRA009801-176,CTRA009801,1205555575,176,2035-12-11,2036-01-10,31,14.35,241111111,14692915,255804026
1833,KH-CTRA009801-177,CTRA009801,964444464,177,2036-01-11,2036-02-10,31,14.35,241111111,11754332,252865443
1834,KH-CTRA009801-178,CTRA009801,723333353,178,2036-02-11,2036-03-10,29,14.35,241111111,8246991,249358102
1835,KH-CTRA009801-179,CTRA009801,482222242,179,2036-03-11,2036-04-10,31,14.35,241111111,5877166,246988277
1836,KH-CTRA009801-180,CTRA009801,241111131,180,2036-04-11,2036-05-11,31,14.35,241111131,2938583,244049694
1837,KH-CTRA009905-1,CTRA009905,46000000000,1,2023-06-18,2023-07-17,30,15.0,547619048,567123288,1114742336
1838,KH-CTRA009905-2,CTRA009905,45452380952,2,2023-07-18,2023-08-17,31,15.0,547619048,579050881,1126669929
1839,KH-CTRA009905-3,CTRA009905,44904761904,3,2023-08-18,2023-09-17,31,15.0,547619048,572074364,1119693412
1840,KH-CTRA009905-4,CTRA009905,44357142856,4,2023-09-18,2023-10-17,30,15.0,547619048,546868885,1094487933
1841,KH-CTRA009905-5,CTRA009905,43809523808,5,2023-10-18,2023-11-17,31,15.0,547619048,558121331,1105740379
1842,KH-CTRA009905-6,CTRA009905,43261904760,6,2023-11-18,2023-12-17,30,15.0,547619048,533365949,1080984997
1843,KH-CTRA009905-7,CTRA009905,42714285712,7,2023-12-18,2024-01-17,31,15.0,547619048,544168297,1091787345
1844,KH-CTRA009905-8,CTRA009905,42166666664,8,2024-01-18,2024-02-17,31,15.0,547619048,537191781,1084810829
1845,KH-CTRA009905-9,CTRA009905,41619047616,9,2024-02-18,2024-03-17,29,15.0,547619048,496007828,1043626876
1846,KH-CTRA009905-10,CTRA009905,41071428568,10,2024-03-18,2024-04-17,31,15.0,547619048,523238748,1070857796
1847,KH-CTRA009905-11,CTRA009905,40523809520,11,2024-04-18,2024-05-17,30,15.0,547619048,499608611,1047227659
1848,KH-CTRA009905-12,CTRA009905,39976190472,12,2024-05-18,2024-06-17,31,15.0,547619048,509285714,1056904762
1849,KH-CTRA009905-13,CTRA009905,39428571424,13,2024-06-18,2024-07-17,30,15.0,547619048,486105675,1033724723
1850,KH-CTRA009905-14,CTRA009905,38880952376,14,2024-07-18,2024-08-17,31,15.0,547619048,495332681,1042951729
1851,KH-CTRA009905-15,CTRA009905,38333333328,15,2024-08-18,2024-09-17,31,15.0,547619048,488356164,1035975212
1852,KH-CTRA009905-16,CTRA009905,37785714280,16,2024-09-18,2024-10-17,30,15.0,547619048,465851272,1013470320
1853,KH-CTRA009905-17,CTRA009905,37238095232,17,2024-10-18,2024-11-17,31,15.0,547619048,474403131,1022022179
1854,KH-CTRA009905-18,CTRA009905,36690476184,18,2024-11-18,2024-12-17,30,15.0,547619048,452348337,999967385
1855,KH-CTRA009905-19,CTRA009905,36142857136,19,2024-12-18,2025-01-17,31,15.0,547619048,460450098,1008069146
1856,KH-CTRA009905-20,CTRA009905,35595238088,20,2025-01-18,2025-02-17,31,15.0,547619048,453473581,1001092629
1857,KH-CTRA009905-21,CTRA009905,35047619040,21,2025-02-18,2025-03-17,28,15.0,547619048,403287671,950906719
1858,KH-CTRA009905-22,CTRA009905,34499999992,22,2025-03-18,2025-04-17,31,15.0,547619048,439520548,987139596
1859,KH-CTRA009905-23,CTRA009905,33952380944,23,2025-04-18,2025-05-17,30,15.0,547619048,418590998,966210046
1860,KH-CTRA009905-24,CTRA009905,33404761896,24,2025-05-18,2025-06-17,31,15.0,547619048,425567515,973186563
1861,KH-CTRA009905-25,CTRA009905,32857142848,25,2025-06-18,2025-07-17,30,15.0,547619048,405088063,952707111
1862,KH-CTRA009905-26,CTRA009905,32309523800,26,2025-07-18,2025-08-17,31,15.0,547619048,411614481,959233529
1863,KH-CTRA009905-27,CTRA009905,31761904752,27,2025-08-18,2025-09-17,31,15.0,547619048,404637965,952257013
1864,KH-CTRA009905-28,CTRA009905,31214285704,28,2025-09-18,2025-10-17,30,15.0,547619048,384833659,932452707
1865,KH-CTRA009905-29,CTRA009905,30666666656,29,2025-10-18,2025-11-17,31,15.0,547619048,390684931,938303979
1866,KH-CTRA009905-30,CTRA009905,30119047608,30,2025-11-18,2025-12-17,30,15.0,547619048,371330724,918949772
1867,KH-CTRA009905-31,CTRA009905,29571428560,31,2025-12-18,2026-01-17,31,15.0,547619048,376731898,924350946
1868,KH-CTRA009905-32,CTRA009905,29023809512,32,2026-01-18,2026-02-17,31,15.0,547619048,369755381,917374429
1869,KH-CTRA009905-33,CTRA009905,28476190464,33,2026-02-18,2026-03-17,28,15.0,547619048,327671233,875290281
1870,KH-CTRA009905-34,CTRA009905,27928571416,34,2026-03-18,2026-04-17,31,15.0,547619048,355802348,903421396
1871,KH-CTRA009905-35,CTRA009905,27380952368,35,2026-04-18,2026-05-17,30,15.0,547619048,337573385,885192433
1872,KH-CTRA009905-36,CTRA009905,26833333320,36,2026-05-18,2026-06-17,31,15.0,547619048,341849315,889468363
1873,KH-CTRA009905-37,CTRA009905,26285714272,37,2026-06-18,2026-07-17,30,15.0,547619048,324070450,871689498
1874,KH-CTRA009905-38,CTRA009905,25738095224,38,2026-07-18,2026-08-17,31,15.0,547619048,327896282,875515330
1875,KH-CTRA009905-39,CTRA009905,25190476176,39,2026-08-18,2026-09-17,31,15.0,547619048,320919765,868538813
1876,KH-CTRA009905-40,CTRA009905,24642857128,40,2026-09-18,2026-10-17,30,15.0,547619048,303816047,851435095
1877,KH-CTRA009905-41,CTRA009905,24095238080,41,2026-10-18,2026-11-17,31,15.0,547619048,306966732,854585780
1878,KH-CTRA009905-42,CTRA009905,23547619032,42,2026-11-18,2026-12-17,30,15.0,547619048,290313111,837932159
1879,KH-CTRA009905-43,CTRA009905,22999999984,43,2026-12-18,2027-01-17,31,15.0,547619048,293013698,840632746
1880,KH-CTRA009905-44,CTRA009905,22452380936,44,2027-01-18,2027-02-17,31,15.0,547619048,286037182,833656230
1881,KH-CTRA009905-45,CTRA009905,21904761888,45,2027-02-18,2027-03-17,28,15.0,547619048,252054794,799673842
1882,KH-CTRA009905-46,CTRA009905,21357142840,46,2027-03-18,2027-04-17,31,15.0,547619048,272084149,819703197
1883,KH-CTRA009905-47,CTRA009905,20809523792,47,2027-04-18,2027-05-17,30,15.0,547619048,256555773,804174821
1884,KH-CTRA009905-48,CTRA009905,20261904744,48,2027-05-18,2027-06-17,31,15.0,547619048,258131115,805750163
1885,KH-CTRA009905-49,CTRA009905,19714285696,49,2027-06-18,2027-07-17,30,15.0,547619048,243052837,790671885
1886,KH-CTRA009905-50,CTRA009905,19166666648,50,2027-07-18,2027-08-17,31,15.0,547619048,244178082,791797130
1887,KH-CTRA009905-51,CTRA009905,18619047600,51,2027-08-18,2027-09-17,31,15.0,547619048,237201565,784820613
1888,KH-CTRA009905-52,CTRA009905,18071428552,52,2027-09-18,2027-10-17,30,15.0,547619048,222798434,770417482
1889,KH-CTRA009905-53,CTRA009905,17523809504,53,2027-10-18,2027-11-17,31,15.0,547619048,223248532,770867580
1890,KH-CTRA009905-54,CTRA009905,16976190456,54,2027-11-18,2027-12-17,30,15.0,547619048,209295499,756914547
1891,KH-CTRA009905-55,CTRA009905,16428571408,55,2027-12-18,2028-01-17,31,15.0,547619048,209295499,756914547
1892,KH-CTRA009905-56,CTRA009905,15880952360,56,2028-01-18,2028-02-17,31,15.0,547619048,202318982,749938030
1893,KH-CTRA009905-57,CTRA009905,15333333312,57,2028-02-18,2028-03-17,29,15.0,547619048,182739726,730358774
1894,KH-CTRA009905-58,CTRA009905,14785714264,58,2028-03-18,2028-04-17,31,15.0,547619048,188365949,735984997
1895,KH-CTRA009905-59,CTRA009905,14238095216,59,2028-04-18,2028-05-17,30,15.0,547619048,175538160,723157208
1896,KH-CTRA009905-60,CTRA009905,13690476168,60,2028-05-18,2028-06-17,31,15.0,547619048,174412916,722031964
1897,KH-CTRA009905-61,CTRA009905,13142857120,61,2028-06-18,2028-07-17,30,15.0,547619048,162035225,709654273
1898,KH-CTRA009905-62,CTRA009905,12595238072,62,2028-07-18,2028-08-17,31,15.0,547619048,160459882,708078930
1899,KH-CTRA009905-63,CTRA009905,12047619024,63,2028-08-18,2028-09-17,31,15.0,547619048,153483366,701102414
1900,KH-CTRA009905-64,CTRA009905,11499999976,64,2028-09-18,2028-10-17,30,15.0,547619048,141780822,689399870
1901,KH-CTRA009905-65,CTRA009905,10952380928,65,2028-10-18,2028-11-17,31,15.0,547619048,139530332,687149380
1902,KH-CTRA009905-66,CTRA009905,10404761880,66,2028-11-18,2028-12-17,30,15.0,547619048,128277886,675896934
1903,KH-CTRA009905-67,CTRA009905,9857142832,67,2028-12-18,2029-01-17,31,15.0,547619048,125577299,673196347
1904,KH-CTRA009905-68,CTRA009905,9309523784,68,2029-01-18,2029-02-17,31,15.0,547619048,118600782,666219830
1905,KH-CTRA009905-69,CTRA009905,8761904736,69,2029-02-18,2029-03-17,28,15.0,547619048,100821918,648440966
1906,KH-CTRA009905-70,CTRA009905,8214285688,70,2029-03-18,2029-04-17,31,15.0,547619048,104647749,652266797
1907,KH-CTRA009905-71,CTRA009905,7666666640,71,2029-04-18,2029-05-17,30,15.0,547619048,94520548,642139596
1908,KH-CTRA009905-72,CTRA009905,7119047592,72,2029-05-18,2029-06-17,31,15.0,547619048,90694716,638313764
1909,KH-CTRA009905-73,CTRA009905,6571428544,73,2029-06-18,2029-07-17,30,15.0,547619048,81017612,628636660
1910,KH-CTRA009905-74,CTRA009905,6023809496,74,2029-07-18,2029-08-17,31,15.0,547619048,76741683,624360731
1911,KH-CTRA009905-75,CTRA009905,5476190448,75,2029-08-18,2029-09-17,31,15.0,547619048,69765166,617384214
1912,KH-CTRA009905-76,CTRA009905,4928571400,76,2029-09-18,2029-10-17,30,15.0,547619048,60763209,608382257
1913,KH-CTRA009905-77,CTRA009905,4380952352,77,2029-10-18,2029-11-17,31,15.0,547619048,55812133,603431181
1914,KH-CTRA009905-78,CTRA009905,3833333304,78,2029-11-18,2029-12-17,30,15.0,547619048,47260274,594879322
1915,KH-CTRA009905-79,CTRA009905,3285714256,79,2029-12-18,2030-01-17,31,15.0,547619048,41859099,589478147
1916,KH-CTRA009905-80,CTRA009905,2738095208,80,2030-01-18,2030-02-17,31,15.0,547619048,34882583,582501631
1917,KH-CTRA009905-81,CTRA009905,2190476160,81,2030-02-18,2030-03-17,28,15.0,547619048,25205479,572824527
1918,KH-CTRA009905-82,CTRA009905,1642857112,82,2030-03-18,2030-04-17,31,15.0,547619048,20929550,568548598
1919,KH-CTRA009905-83,CTRA009905,1095238064,83,2030-04-18,2030-05-17,30,15.0,547619048,13502935,561121983
1920,KH-CTRA009905-84,CTRA009905,547619016,84,2030-05-18,2030-06-18,32,15.0,547619016,7201565,554820613
1921,KH-CTRA009990-1,CTRA009990,12800000000,1,2022-04-11,2022-05-10,30,14.3,355555556,150443836,505999392
1922,KH-CTRA009990-2,CTRA009990,12444444444,2,2022-05-11,2022-06-10,31,14.3,355555556,151140335,506695891
1923,KH-CTRA009990-3,CTRA009990,12088888888,3,2022-06-11,2022-07-10,30,14.3,355555556,142085845,497641401
1924,KH-CTRA009990-4,CTRA009990,11733333332,4,2022-07-11,2022-08-10,31,14.3,355555556,142503744,498059300
1925,KH-CTRA009990-5,CTRA009990,11377777776,5,2022-08-11,2022-09-10,31,14.3,355555556,138185449,493741005
1926,KH-CTRA009990-6,CTRA009990,11022222220,6,2022-09-11,2022-10-10,30,14.3,355555556,129548858,485104414
1927,KH-CTRA009990-7,CTRA009990,10666666664,7,2022-10-11,2022-11-10,31,14.3,355555556,129548858,485104414
1928,KH-CTRA009990-8,CTRA009990,10311111108,8,2022-11-11,2022-12-10,30,14.3,355555556,121190868,476746424
1929,KH-CTRA009990-9,CTRA009990,9955555552,9,2022-12-11,2023-01-10,31,14.3,355555556,120912268,476467824
1930,KH-CTRA009990-10,CTRA009990,9599999996,10,2023-01-11,2023-02-10,31,14.3,355555556,116593973,472149529
1931,KH-CTRA009990-11,CTRA009990,9244444440,11,2023-02-11,2023-03-10,28,14.3,355555556,101410289,456965845
1932,KH-CTRA009990-12,CTRA009990,8888888884,12,2023-03-11,2023-04-10,31,14.3,355555556,107957382,463512938
1933,KH-CTRA009990-13,CTRA009990,8533333328,13,2023-04-11,2023-05-10,30,14.3,355555556,100295890,455851446
1934,KH-CTRA009990-14,CTRA009990,8177777772,14,2023-05-11,2023-06-10,31,14.3,355555556,99320791,454876347
1935,KH-CTRA009990-15,CTRA009990,7822222216,15,2023-06-11,2023-07-10,30,14.3,355555556,91937899,447493455
1936,KH-CTRA009990-16,CTRA009990,7466666660,16,2023-07-11,2023-08-10,31,14.3,355555556,90684201,446239757
1937,KH-CTRA009990-17,CTRA009990,7111111104,17,2023-08-11,2023-09-10,31,14.3,355555556,86365906,441921462
1938,KH-CTRA009990-18,CTRA009990,6755555548,18,2023-09-11,2023-10-10,30,14.3,355555556,79400913,434956469
1939,KH-CTRA009990-19,CTRA009990,6399999992,19,2023-10-11,2023-11-10,31,14.3,355555556,77729315,433284871
1940,KH-CTRA009990-20,CTRA009990,6044444436,20,2023-11-11,2023-12-10,30,14.3,355555556,71042922,426598478
1941,KH-CTRA009990-21,CTRA009990,5688888880,21,2023-12-11,2024-01-10,31,14.3,355555556,69092724,424648280
1942,KH-CTRA009990-22,CTRA009990,5333333324,22,2024-01-11,2024-02-10,31,14.3,355555556,64774429,420329985
1943,KH-CTRA009990-23,CTRA009990,4977777768,23,2024-02-11,2024-03-10,29,14.3,355555556,56555738,412111294
1944,KH-CTRA009990-24,CTRA009990,4622222212,24,2024-03-11,2024-04-10,31,14.3,355555556,56137839,411693395
1945,KH-CTRA009990-25,CTRA009990,4266666656,25,2024-04-11,2024-05-10,30,14.3,355555556,50147945,405703501
1946,KH-CTRA009990-26,CTRA009990,3911111100,26,2024-05-11,2024-06-10,31,14.3,355555556,47501248,403056804
1947,KH-CTRA009990-27,CTRA009990,3555555544,27,2024-06-11,2024-07-10,30,14.3,355555556,41789954,397345510
1948,KH-CTRA009990-28,CTRA009990,3199999988,28,2024-07-11,2024-08-10,31,14.3,355555556,38864657,394420213
1949,KH-CTRA009990-29,CTRA009990,2844444432,29,2024-08-11,2024-09-10,31,14.3,355555556,34546362,390101918
